,BUILDINGID,WattHours,time
497,0006,51914.75,2021-11-07T19:42:01.576538Z
498,0007,48735.0,2021-11-07T19:42:01.576538Z
499,0008,39426.75,2021-11-07T19:42:01.576538Z
500,0009,19523.25,2021-11-07T19:42:01.576538Z
501,0010,16697.33275,2021-11-07T19:42:01.576538Z
502,0012,7221.5,2021-11-07T19:42:01.576538Z
503,0013,5522.75,2021-11-07T19:42:01.576538Z
504,0014,2267.75,2021-11-07T19:42:01.576538Z
505,0015,222.7905,2021-11-07T19:42:01.576538Z
506,0016,24474.25,2021-11-07T19:42:01.576538Z
507,0017,14.71075,2021-11-07T19:42:01.576538Z
508,0018,654.5,2021-11-07T19:42:01.576538Z
509,0019,52320.75,2021-11-07T19:42:01.576538Z
510,0027,4930.5,2021-11-07T19:42:01.576538Z
511,0029,45064.25,2021-11-07T19:42:01.576538Z
512,0030,24255.25,2021-11-07T19:42:01.576538Z
513,0031,14090.25,2021-11-07T19:42:01.576538Z
514,0032,1296.75,2021-11-07T19:42:01.576538Z
515,0033,7469.75,2021-11-07T19:42:01.576538Z
516,0034,10521.5,2021-11-07T19:42:01.576538Z
517,0035,4670.0,2021-11-07T19:42:01.576538Z
518,0036,4130.25,2021-11-07T19:42:01.576538Z
519,0037,56154.5,2021-11-07T19:42:01.576538Z
520,0038,18632.25,2021-11-07T19:42:01.576538Z
521,0039,18871.59625,2021-11-07T19:42:01.576538Z
522,0040,1888.19975,2021-11-07T19:42:01.576538Z
523,0041,241.953,2021-11-07T19:42:01.576538Z
524,0042,564.75,2021-11-07T19:42:01.576538Z
525,0047,9540.0,2021-11-07T19:42:01.576538Z
526,0048,2269.0,2021-11-07T19:42:01.576538Z
527,0049,41762.75,2021-11-07T19:42:01.576538Z
528,0051,22474.0,2021-11-07T19:42:01.576538Z
529,0058,16043.0,2021-11-07T19:42:01.576538Z
530,0063,59723.75,2021-11-07T19:42:01.576538Z
531,0064,7432.0,2021-11-07T19:42:01.576538Z
532,0065,13974.25,2021-11-07T19:42:01.576538Z
533,0066,9.431,2021-11-07T19:42:01.576538Z
534,0067,9576.25,2021-11-07T19:42:01.576538Z
535,0068,14903.75225,2021-11-07T19:42:01.576538Z
536,0069,307.32425,2021-11-07T19:42:01.576538Z
537,006a,2603.5,2021-11-07T19:42:01.576538Z
538,0071,2698.0,2021-11-07T19:42:01.576538Z
539,0072,605.0,2021-11-07T19:42:01.576538Z
540,0073,1660.25,2021-11-07T19:42:01.576538Z
541,0074,958.0,2021-11-07T19:42:01.576538Z
542,0075,1334.5,2021-11-07T19:42:01.576538Z
543,0076,1221.5,2021-11-07T19:42:01.576538Z
544,0077,1382.5,2021-11-07T19:42:01.576538Z
545,0080,4981.0,2021-11-07T19:42:01.576538Z
546,0081,5282.0,2021-11-07T19:42:01.576538Z
547,0083,2915.0,2021-11-07T19:42:01.576538Z
548,0084,2100.75,2021-11-07T19:42:01.576538Z
549,0085,1737.25,2021-11-07T19:42:01.576538Z
550,0086,2966.75,2021-11-07T19:42:01.576538Z
551,0087,8653.0,2021-11-07T19:42:01.576538Z
552,0088,915.75,2021-11-07T19:42:01.576538Z
553,0089,1594.75,2021-11-07T19:42:01.576538Z
554,008b,50051.5,2021-11-07T19:42:01.576538Z
555,0090,1770.75,2021-11-07T19:42:01.576538Z
556,0091,2699.0,2021-11-07T19:42:01.576538Z
557,0092,3168.25,2021-11-07T19:42:01.576538Z
558,0093,4100.5,2021-11-07T19:42:01.576538Z
559,0094,3498.0,2021-11-07T19:42:01.576538Z
560,0095,2696.25,2021-11-07T19:42:01.576538Z
561,0096,1345.5,2021-11-07T19:42:01.576538Z
562,0097,2988.5,2021-11-07T19:42:01.576538Z
563,0098,4.1865,2021-11-07T19:42:01.576538Z
564,0099,3076.75,2021-11-07T19:42:01.576538Z
565,009a,72704.75,2021-11-07T19:42:01.576538Z
566,0100,1397.0,2021-11-07T19:42:01.576538Z
567,0101,2399.0,2021-11-07T19:42:01.576538Z
568,0102,2057.5,2021-11-07T19:42:01.576538Z
569,0104,3173.0,2021-11-07T19:42:01.576538Z
570,0105,2684.75,2021-11-07T19:42:01.576538Z
571,0106,2514.75,2021-11-07T19:42:01.576538Z
572,0107,5022.25,2021-11-07T19:42:01.576538Z
573,0111,115176.0,2021-11-07T19:42:01.576538Z
574,0113,26398.5,2021-11-07T19:42:01.576538Z
575,0114,10617.25,2021-11-07T19:42:01.576538Z
576,0115,4130.5,2021-11-07T19:42:01.576538Z
577,0117,26109.75,2021-11-07T19:42:01.576538Z
578,0118,21737.5,2021-11-07T19:42:01.576538Z
579,0121,12836.5,2021-11-07T19:42:01.576538Z
580,0123,4554.5,2021-11-07T19:42:01.576538Z
581,0124,41620.75,2021-11-07T19:42:01.576538Z
582,0128,8416.5,2021-11-07T19:42:01.576538Z
583,0130,1208.25,2021-11-07T19:42:01.576538Z
584,0151,8.96875,2021-11-07T19:42:01.576538Z
585,016a,11237.0,2021-11-07T19:42:01.576538Z
586,0194,1572.0,2021-11-07T19:42:01.576538Z
587,0201,36474.25,2021-11-07T19:42:01.576538Z
588,0202,49069.75,2021-11-07T19:42:01.576538Z
589,026a,5495.56225,2021-11-07T19:42:01.576538Z
590,109a,2694.25,2021-11-07T19:42:01.576538Z
591,109b,4755.5,2021-11-07T19:42:01.576538Z
592,109c,4177.75,2021-11-07T19:42:01.576538Z
593,109d,1442.0,2021-11-07T19:42:01.576538Z
594,0002,2965.5,2021-11-07T19:27:02.012348Z
595,0005,49851.75,2021-11-07T19:27:02.012348Z
596,0006,51775.75,2021-11-07T19:27:02.012348Z
597,0007,42198.25,2021-11-07T19:27:02.012348Z
598,0008,39698.5,2021-11-07T19:27:02.012348Z
599,0009,20115.25,2021-11-07T19:27:02.012348Z
600,0010,16110.017,2021-11-07T19:27:02.012348Z
601,0012,8318.25,2021-11-07T19:27:02.012348Z
602,0013,5300.75,2021-11-07T19:27:02.012348Z
603,0014,2299.75,2021-11-07T19:27:02.012348Z
604,0015,184.9135,2021-11-07T19:27:02.012348Z
605,0016,26096.5,2021-11-07T19:27:02.012348Z
606,0017,10.392,2021-11-07T19:27:02.012348Z
607,0018,725.0,2021-11-07T19:27:02.012348Z
608,0019,51931.75,2021-11-07T19:27:02.012348Z
609,0027,4233.75,2021-11-07T19:27:02.012348Z
610,0029,45840.0,2021-11-07T19:27:02.012348Z
611,0030,23118.5,2021-11-07T19:27:02.012348Z
612,0031,14236.0,2021-11-07T19:27:02.012348Z
613,0032,1229.25,2021-11-07T19:27:02.012348Z
614,0033,6622.5,2021-11-07T19:27:02.012348Z
615,0034,13433.0,2021-11-07T19:27:02.012348Z
616,0035,4407.25,2021-11-07T19:27:02.012348Z
617,0036,4155.0,2021-11-07T19:27:02.012348Z
618,0037,67636.25,2021-11-07T19:27:02.012348Z
619,0038,18612.0,2021-11-07T19:27:02.012348Z
620,0039,19709.84375,2021-11-07T19:27:02.012348Z
621,0040,2388.94975,2021-11-07T19:27:02.012348Z
622,0041,284.7955,2021-11-07T19:27:02.012348Z
623,0042,557.25,2021-11-07T19:27:02.012348Z
624,0047,9455.25,2021-11-07T19:27:02.012348Z
625,0048,1306.75,2021-11-07T19:27:02.012348Z
626,0049,41331.75,2021-11-07T19:27:02.012348Z
627,0051,21428.5,2021-11-07T19:27:02.012348Z
628,0058,14496.0,2021-11-07T19:27:02.012348Z
629,0063,58528.25,2021-11-07T19:27:02.012348Z
630,0064,6807.0,2021-11-07T19:27:02.012348Z
631,0065,12817.75,2021-11-07T19:27:02.012348Z
632,0066,9.40475,2021-11-07T19:27:02.012348Z
633,0067,11090.75,2021-11-07T19:27:02.012348Z
634,0068,15428.26425,2021-11-07T19:27:02.012348Z
635,0069,199.994,2021-11-07T19:27:02.012348Z
636,006a,2488.5,2021-11-07T19:27:02.012348Z
637,0071,2839.75,2021-11-07T19:27:02.012348Z
638,0072,794.5,2021-11-07T19:27:02.012348Z
639,0073,1566.5,2021-11-07T19:27:02.012348Z
640,0074,1041.0,2021-11-07T19:27:02.012348Z
641,0075,1368.5,2021-11-07T19:27:02.012348Z
642,0076,2167.5,2021-11-07T19:27:02.012348Z
643,0077,660.0,2021-11-07T19:27:02.012348Z
644,0080,4073.5,2021-11-07T19:27:02.012348Z
645,0081,6251.5,2021-11-07T19:27:02.012348Z
646,0083,4232.5,2021-11-07T19:27:02.012348Z
647,0084,2052.75,2021-11-07T19:27:02.012348Z
648,0085,1867.0,2021-11-07T19:27:02.012348Z
649,0086,2958.5,2021-11-07T19:27:02.012348Z
650,0087,9076.0,2021-11-07T19:27:02.012348Z
651,0088,921.25,2021-11-07T19:27:02.012348Z
652,0089,1881.25,2021-11-07T19:27:02.012348Z
653,008b,50972.25,2021-11-07T19:27:02.012348Z
654,0090,2026.75,2021-11-07T19:27:02.012348Z
655,0091,3592.0,2021-11-07T19:27:02.012348Z
656,0092,3800.25,2021-11-07T19:27:02.012348Z
657,0093,4376.5,2021-11-07T19:27:02.012348Z
658,0094,4066.0,2021-11-07T19:27:02.012348Z
659,0095,3543.75,2021-11-07T19:27:02.012348Z
660,0096,1360.5,2021-11-07T19:27:02.012348Z
661,0097,4182.0,2021-11-07T19:27:02.012348Z
662,0098,3.0275,2021-11-07T19:27:02.012348Z
663,0099,3021.75,2021-11-07T19:27:02.012348Z
664,009a,72843.0,2021-11-07T19:27:02.012348Z
665,0100,1708.25,2021-11-07T19:27:02.012348Z
666,0101,2633.25,2021-11-07T19:27:02.012348Z
667,0102,1816.25,2021-11-07T19:27:02.012348Z
668,0104,3534.5,2021-11-07T19:27:02.012348Z
669,0105,2914.75,2021-11-07T19:27:02.012348Z
670,0106,2501.0,2021-11-07T19:27:02.012348Z
671,0107,5010.0,2021-11-07T19:27:02.012348Z
672,0111,115685.5,2021-11-07T19:27:02.012348Z
673,0113,40576.0,2021-11-07T19:27:02.012348Z
674,0114,10751.5,2021-11-07T19:27:02.012348Z
675,0115,4109.5,2021-11-07T19:27:02.012348Z
676,0117,25235.75,2021-11-07T19:27:02.012348Z
677,0118,22810.0,2021-11-07T19:27:02.012348Z
678,0121,14121.75,2021-11-07T19:27:02.012348Z
679,0123,3255.5,2021-11-07T19:27:02.012348Z
680,0124,44294.25,2021-11-07T19:27:02.012348Z
681,0128,8184.5,2021-11-07T19:27:02.012348Z
682,0130,1060.5,2021-11-07T19:27:02.012348Z
683,0151,10.244,2021-11-07T19:27:02.012348Z
684,016a,12270.25,2021-11-07T19:27:02.012348Z
685,0194,1508.0,2021-11-07T19:27:02.012348Z
686,0201,32898.5,2021-11-07T19:27:02.012348Z
687,0202,49357.0,2021-11-07T19:27:02.012348Z
688,026a,4341.88175,2021-11-07T19:27:02.012348Z
689,109a,3169.0,2021-11-07T19:27:02.012348Z
690,109b,3909.5,2021-11-07T19:27:02.012348Z
691,109c,4365.5,2021-11-07T19:27:02.012348Z
692,109d,1401.0,2021-11-07T19:27:02.012348Z
693,0002,2833.0,2021-11-07T19:12:01.870917Z
694,0005,48677.25,2021-11-07T19:12:01.870917Z
695,0006,51013.0,2021-11-07T19:12:01.870917Z
696,0007,45580.25,2021-11-07T19:12:01.870917Z
697,0008,39852.75,2021-11-07T19:12:01.870917Z
698,0009,19008.25,2021-11-07T19:12:01.870917Z
699,0010,16741.61125,2021-11-07T19:12:01.870917Z
700,0012,7654.75,2021-11-07T19:12:01.870917Z
701,0013,5343.0,2021-11-07T19:12:01.870917Z
702,0014,2169.5,2021-11-07T19:12:01.870917Z
703,0015,251.37525,2021-11-07T19:12:01.870917Z
704,0016,26285.5,2021-11-07T19:12:01.870917Z
705,0017,10.39675,2021-11-07T19:12:01.870917Z
706,0018,1481.75,2021-11-07T19:12:01.870917Z
707,0019,52671.0,2021-11-07T19:12:01.870917Z
708,0027,4370.75,2021-11-07T19:12:01.870917Z
709,0029,46327.5,2021-11-07T19:12:01.870917Z
710,0030,23057.5,2021-11-07T19:12:01.870917Z
711,0031,14174.5,2021-11-07T19:12:01.870917Z
712,0032,1227.25,2021-11-07T19:12:01.870917Z
713,0033,6948.0,2021-11-07T19:12:01.870917Z
714,0034,17302.25,2021-11-07T19:12:01.870917Z
715,0035,4224.5,2021-11-07T19:12:01.870917Z
716,0036,4152.0,2021-11-07T19:12:01.870917Z
717,0037,71815.5,2021-11-07T19:12:01.870917Z
718,0038,20256.75,2021-11-07T19:12:01.870917Z
719,0039,19081.045,2021-11-07T19:12:01.870917Z
720,0040,2331.19725,2021-11-07T19:12:01.870917Z
721,0041,236.117,2021-11-07T19:12:01.870917Z
722,0042,270.5615,2021-11-07T19:12:01.870917Z
723,0047,9485.25,2021-11-07T19:12:01.870917Z
724,0048,1483.0,2021-11-07T19:12:01.870917Z
725,0049,39833.75,2021-11-07T19:12:01.870917Z
726,0051,20776.25,2021-11-07T19:12:01.870917Z
727,0058,14446.5,2021-11-07T19:12:01.870917Z
728,0063,50254.75,2021-11-07T19:12:01.870917Z
729,0064,5886.5,2021-11-07T19:12:01.870917Z
730,0065,13090.25,2021-11-07T19:12:01.870917Z
731,0066,7.557,2021-11-07T19:12:01.870917Z
732,0067,10501.5,2021-11-07T19:12:01.870917Z
733,0068,14730.052,2021-11-07T19:12:01.870917Z
734,0069,296.87174999999996,2021-11-07T19:12:01.870917Z
735,006a,2565.25,2021-11-07T19:12:01.870917Z
736,0071,2955.75,2021-11-07T19:12:01.870917Z
737,0072,976.5,2021-11-07T19:12:01.870917Z
738,0073,1288.75,2021-11-07T19:12:01.870917Z
739,0074,1137.5,2021-11-07T19:12:01.870917Z
740,0075,1437.0,2021-11-07T19:12:01.870917Z
741,0076,1159.5,2021-11-07T19:12:01.870917Z
742,0077,633.0,2021-11-07T19:12:01.870917Z
743,0080,3703.25,2021-11-07T19:12:01.870917Z
744,0081,6291.25,2021-11-07T19:12:01.870917Z
745,0083,4204.5,2021-11-07T19:12:01.870917Z
746,0084,1959.25,2021-11-07T19:12:01.870917Z
747,0085,1648.5,2021-11-07T19:12:01.870917Z
748,0086,3352.0,2021-11-07T19:12:01.870917Z
749,0087,8731.75,2021-11-07T19:12:01.870917Z
750,0088,965.25,2021-11-07T19:12:01.870917Z
751,0089,2361.5,2021-11-07T19:12:01.870917Z
752,008b,49606.0,2021-11-07T19:12:01.870917Z
753,0090,1818.0,2021-11-07T19:12:01.870917Z
754,0091,2476.5,2021-11-07T19:12:01.870917Z
755,0092,3364.75,2021-11-07T19:12:01.870917Z
756,0093,3591.5,2021-11-07T19:12:01.870917Z
757,0094,3891.0,2021-11-07T19:12:01.870917Z
758,0095,3067.75,2021-11-07T19:12:01.870917Z
759,0096,1330.0,2021-11-07T19:12:01.870917Z
760,0097,4635.5,2021-11-07T19:12:01.870917Z
761,0098,3.378,2021-11-07T19:12:01.870917Z
762,0099,3257.25,2021-11-07T19:12:01.870917Z
763,009a,73087.25,2021-11-07T19:12:01.870917Z
764,0100,1694.5,2021-11-07T19:12:01.870917Z
765,0101,3358.75,2021-11-07T19:12:01.870917Z
766,0102,2056.25,2021-11-07T19:12:01.870917Z
767,0104,3771.75,2021-11-07T19:12:01.870917Z
768,0105,2573.75,2021-11-07T19:12:01.870917Z
769,0106,3159.5,2021-11-07T19:12:01.870917Z
770,0107,5205.75,2021-11-07T19:12:01.870917Z
771,0111,116092.75,2021-11-07T19:12:01.870917Z
772,0113,26520.5,2021-11-07T19:12:01.870917Z
773,0114,10755.5,2021-11-07T19:12:01.870917Z
774,0115,4160.5,2021-11-07T19:12:01.870917Z
775,0117,24302.25,2021-11-07T19:12:01.870917Z
776,0118,23819.5,2021-11-07T19:12:01.870917Z
777,0121,13276.5,2021-11-07T19:12:01.870917Z
778,0123,2699.0,2021-11-07T19:12:01.870917Z
779,0124,42242.0,2021-11-07T19:12:01.870917Z
780,0128,3982.5,2021-11-07T19:12:01.870917Z
781,0130,1052.0,2021-11-07T19:12:01.870917Z
782,0151,9.2435,2021-11-07T19:12:01.870917Z
783,016a,12855.5,2021-11-07T19:12:01.870917Z
784,0194,1511.0,2021-11-07T19:12:01.870917Z
785,0201,36609.25,2021-11-07T19:12:01.870917Z
786,0202,49160.5,2021-11-07T19:12:01.870917Z
787,026a,4415.30275,2021-11-07T19:12:01.870917Z
788,109a,3428.5,2021-11-07T19:12:01.870917Z
789,109b,3489.75,2021-11-07T19:12:01.870917Z
790,109c,4583.75,2021-11-07T19:12:01.870917Z
791,109d,1246.25,2021-11-07T19:12:01.870917Z
792,0002,4655.0,2021-11-07T18:57:01.745306Z
793,0005,48800.75,2021-11-07T18:57:01.745306Z
794,0006,51462.25,2021-11-07T18:57:01.745306Z
795,0007,51293.5,2021-11-07T18:57:01.745306Z
796,0008,42156.5,2021-11-07T18:57:01.745306Z
797,0009,19490.75,2021-11-07T18:57:01.745306Z
798,0010,16836.58875,2021-11-07T18:57:01.745306Z
799,0012,6968.5,2021-11-07T18:57:01.745306Z
800,0013,5339.25,2021-11-07T18:57:01.745306Z
801,0014,2277.0,2021-11-07T18:57:01.745306Z
802,0015,190.35525,2021-11-07T18:57:01.745306Z
803,0016,24358.0,2021-11-07T18:57:01.745306Z
804,0017,11.814,2021-11-07T18:57:01.745306Z
805,0018,802.5,2021-11-07T18:57:01.745306Z
806,0019,49383.0,2021-11-07T18:57:01.745306Z
807,0027,4185.75,2021-11-07T18:57:01.745306Z
808,0029,46868.25,2021-11-07T18:57:01.745306Z
809,0030,23424.25,2021-11-07T18:57:01.745306Z
810,0031,14214.5,2021-11-07T18:57:01.745306Z
811,0032,1156.75,2021-11-07T18:57:01.745306Z
812,0033,6950.5,2021-11-07T18:57:01.745306Z
813,0034,7575.75,2021-11-07T18:57:01.745306Z
814,0035,4427.25,2021-11-07T18:57:01.745306Z
815,0036,4147.25,2021-11-07T18:57:01.745306Z
816,0037,67443.75,2021-11-07T18:57:01.745306Z
817,0038,19995.75,2021-11-07T18:57:01.745306Z
818,0039,18607.20875,2021-11-07T18:57:01.745306Z
819,0040,1960.192,2021-11-07T18:57:01.745306Z
820,0041,312.4635,2021-11-07T18:57:01.745306Z
821,0042,277.79925,2021-11-07T18:57:01.745306Z
822,0047,9393.75,2021-11-07T18:57:01.745306Z
823,0048,1278.75,2021-11-07T18:57:01.745306Z
824,0049,40935.75,2021-11-07T18:57:01.745306Z
825,0051,19493.75,2021-11-07T18:57:01.745306Z
826,0058,15617.0,2021-11-07T18:57:01.745306Z
827,0063,54492.5,2021-11-07T18:57:01.745306Z
828,0064,4807.75,2021-11-07T18:57:01.745306Z
829,0065,12762.25,2021-11-07T18:57:01.745306Z
830,0066,6.102,2021-11-07T18:57:01.745306Z
831,0067,9480.25,2021-11-07T18:57:01.745306Z
832,0068,14922.80875,2021-11-07T18:57:01.745306Z
833,0069,216.9265,2021-11-07T18:57:01.745306Z
834,006a,2534.25,2021-11-07T18:57:01.745306Z
835,0071,2728.25,2021-11-07T18:57:01.745306Z
836,0072,574.5,2021-11-07T18:57:01.745306Z
837,0073,1149.75,2021-11-07T18:57:01.745306Z
838,0074,1233.5,2021-11-07T18:57:01.745306Z
839,0075,1059.5,2021-11-07T18:57:01.745306Z
840,0076,1178.25,2021-11-07T18:57:01.745306Z
841,0077,648.5,2021-11-07T18:57:01.745306Z
842,0080,3471.25,2021-11-07T18:57:01.745306Z
843,0081,6508.0,2021-11-07T18:57:01.745306Z
844,0083,4626.75,2021-11-07T18:57:01.745306Z
845,0084,2080.75,2021-11-07T18:57:01.745306Z
846,0085,1600.5,2021-11-07T18:57:01.745306Z
847,0086,2997.0,2021-11-07T18:57:01.745306Z
848,0087,9246.5,2021-11-07T18:57:01.745306Z
849,0088,900.0,2021-11-07T18:57:01.745306Z
850,0089,2734.25,2021-11-07T18:57:01.745306Z
851,008b,48274.75,2021-11-07T18:57:01.745306Z
852,0090,1757.5,2021-11-07T18:57:01.745306Z
853,0091,2812.0,2021-11-07T18:57:01.745306Z
854,0092,3096.75,2021-11-07T18:57:01.745306Z
855,0093,2468.5,2021-11-07T18:57:01.745306Z
856,0094,3119.5,2021-11-07T18:57:01.745306Z
857,0095,2618.75,2021-11-07T18:57:01.745306Z
858,0096,1312.5,2021-11-07T18:57:01.745306Z
859,0097,4384.5,2021-11-07T18:57:01.745306Z
860,0098,4.29125,2021-11-07T18:57:01.745306Z
861,0099,3362.75,2021-11-07T18:57:01.745306Z
862,009a,72642.0,2021-11-07T18:57:01.745306Z
863,0100,2316.75,2021-11-07T18:57:01.745306Z
864,0101,3537.25,2021-11-07T18:57:01.745306Z
865,0102,1736.0,2021-11-07T18:57:01.745306Z
866,0104,4027.0,2021-11-07T18:57:01.745306Z
867,0105,4019.25,2021-11-07T18:57:01.745306Z
868,0106,3357.75,2021-11-07T18:57:01.745306Z
869,0107,4897.75,2021-11-07T18:57:01.745306Z
870,0111,116597.5,2021-11-07T18:57:01.745306Z
871,0113,24352.0,2021-11-07T18:57:01.745306Z
872,0114,10690.25,2021-11-07T18:57:01.745306Z
873,0115,4104.0,2021-11-07T18:57:01.745306Z
874,0117,26103.5,2021-11-07T18:57:01.745306Z
875,0118,22459.75,2021-11-07T18:57:01.745306Z
876,0121,13108.0,2021-11-07T18:57:01.745306Z
877,0123,2257.25,2021-11-07T18:57:01.745306Z
878,0124,43168.75,2021-11-07T18:57:01.745306Z
879,0128,2073.5,2021-11-07T18:57:01.745306Z
880,0130,1284.75,2021-11-07T18:57:01.745306Z
881,0151,8.971,2021-11-07T18:57:01.745306Z
882,016a,11277.75,2021-11-07T18:57:01.745306Z
883,0194,1719.75,2021-11-07T18:57:01.745306Z
884,0201,39220.5,2021-11-07T18:57:01.745306Z
885,0202,48945.5,2021-11-07T18:57:01.745306Z
886,026a,4746.383,2021-11-07T18:57:01.745306Z
887,109a,4274.5,2021-11-07T18:57:01.745306Z
888,109b,3792.75,2021-11-07T18:57:01.745306Z
889,109c,4789.25,2021-11-07T18:57:01.745306Z
890,109d,1397.5,2021-11-07T18:57:01.745306Z
891,0002,3104.5,2021-11-07T18:42:01.024873Z
892,0005,49237.75,2021-11-07T18:42:01.024873Z
893,0006,51831.5,2021-11-07T18:42:01.024873Z
894,0007,42316.5,2021-11-07T18:42:01.024873Z
895,0008,40859.75,2021-11-07T18:42:01.024873Z
896,0009,19341.75,2021-11-07T18:42:01.024873Z
897,0010,16892.708,2021-11-07T18:42:01.024873Z
898,0012,8060.25,2021-11-07T18:42:01.024873Z
899,0013,5304.0,2021-11-07T18:42:01.024873Z
900,0014,2464.25,2021-11-07T18:42:01.024873Z
901,0015,200.336,2021-11-07T18:42:01.024873Z
902,0016,24949.5,2021-11-07T18:42:01.024873Z
903,0017,15.1885,2021-11-07T18:42:01.024873Z
904,0018,1057.0,2021-11-07T18:42:01.024873Z
905,0019,53251.75,2021-11-07T18:42:01.024873Z
906,0027,4333.0,2021-11-07T18:42:01.024873Z
907,0029,47629.25,2021-11-07T18:42:01.024873Z
908,0030,23464.25,2021-11-07T18:42:01.024873Z
909,0031,15083.5,2021-11-07T18:42:01.024873Z
910,0032,1177.25,2021-11-07T18:42:01.024873Z
911,0033,7107.5,2021-11-07T18:42:01.024873Z
912,0034,7568.25,2021-11-07T18:42:01.024873Z
913,0035,3770.5,2021-11-07T18:42:01.024873Z
914,0036,4221.75,2021-11-07T18:42:01.024873Z
915,0037,70952.0,2021-11-07T18:42:01.024873Z
916,0038,19778.5,2021-11-07T18:42:01.024873Z
917,0039,19409.0515,2021-11-07T18:42:01.024873Z
918,0040,2664.19675,2021-11-07T18:42:01.024873Z
919,0041,244.9465,2021-11-07T18:42:01.024873Z
920,0042,264.68825,2021-11-07T18:42:01.024873Z
921,0047,9741.5,2021-11-07T18:42:01.024873Z
922,0048,1156.0,2021-11-07T18:42:01.024873Z
923,0049,36926.25,2021-11-07T18:42:01.024873Z
924,0051,18038.75,2021-11-07T18:42:01.024873Z
925,0058,14156.75,2021-11-07T18:42:01.024873Z
926,0063,55418.0,2021-11-07T18:42:01.024873Z
927,0064,4666.0,2021-11-07T18:42:01.024873Z
928,0065,13653.75,2021-11-07T18:42:01.024873Z
929,0066,5.20925,2021-11-07T18:42:01.024873Z
930,0067,9474.25,2021-11-07T18:42:01.024873Z
931,0068,14090.22975,2021-11-07T18:42:01.024873Z
932,0069,436.3795,2021-11-07T18:42:01.024873Z
933,006a,2557.25,2021-11-07T18:42:01.024873Z
934,0071,1367.25,2021-11-07T18:42:01.024873Z
935,0072,597.75,2021-11-07T18:42:01.024873Z
936,0073,1769.25,2021-11-07T18:42:01.024873Z
937,0074,863.75,2021-11-07T18:42:01.024873Z
938,0075,2042.25,2021-11-07T18:42:01.024873Z
939,0076,1543.25,2021-11-07T18:42:01.024873Z
940,0077,652.75,2021-11-07T18:42:01.024873Z
941,0080,2590.0,2021-11-07T18:42:01.024873Z
942,0081,6135.25,2021-11-07T18:42:01.024873Z
943,0083,5017.5,2021-11-07T18:42:01.024873Z
944,0084,1901.25,2021-11-07T18:42:01.024873Z
945,0085,2007.5,2021-11-07T18:42:01.024873Z
946,0086,2335.75,2021-11-07T18:42:01.024873Z
947,0087,8348.25,2021-11-07T18:42:01.024873Z
948,0088,970.0,2021-11-07T18:42:01.024873Z
949,0089,3216.0,2021-11-07T18:42:01.024873Z
950,008b,48726.5,2021-11-07T18:42:01.024873Z
951,0090,1802.0,2021-11-07T18:42:01.024873Z
952,0091,3249.75,2021-11-07T18:42:01.024873Z
953,0092,2885.0,2021-11-07T18:42:01.024873Z
954,0093,2489.25,2021-11-07T18:42:01.024873Z
955,0094,3075.5,2021-11-07T18:42:01.024873Z
956,0095,3274.5,2021-11-07T18:42:01.024873Z
957,0096,1286.75,2021-11-07T18:42:01.024873Z
958,0097,3402.0,2021-11-07T18:42:01.024873Z
959,0098,3.85375,2021-11-07T18:42:01.024873Z
960,0099,3374.75,2021-11-07T18:42:01.024873Z
961,009a,71411.75,2021-11-07T18:42:01.024873Z
962,0100,1831.5,2021-11-07T18:42:01.024873Z
963,0101,3914.75,2021-11-07T18:42:01.024873Z
964,0102,3330.5,2021-11-07T18:42:01.024873Z
965,0104,3432.75,2021-11-07T18:42:01.024873Z
966,0105,4004.25,2021-11-07T18:42:01.024873Z
967,0106,3495.5,2021-11-07T18:42:01.024873Z
968,0107,3786.75,2021-11-07T18:42:01.024873Z
969,0111,116173.5,2021-11-07T18:42:01.024873Z
970,0113,25856.75,2021-11-07T18:42:01.024873Z
971,0114,10005.0,2021-11-07T18:42:01.024873Z
972,0115,4108.5,2021-11-07T18:42:01.024873Z
973,0117,24889.5,2021-11-07T18:42:01.024873Z
974,0118,23516.0,2021-11-07T18:42:01.024873Z
975,0121,13239.0,2021-11-07T18:42:01.024873Z
976,0123,2839.25,2021-11-07T18:42:01.024873Z
977,0124,46217.0,2021-11-07T18:42:01.024873Z
978,0128,2217.5,2021-11-07T18:42:01.024873Z
979,0130,1291.75,2021-11-07T18:42:01.024873Z
